"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.356148125E0,1.773267835E-1,-9.280249476E-1,-1.313183308E0
5.376148125E0,1.627865434E-2,-7.777313590E-1,-1.414762974E0
5.396148125E0,8.238311857E-2,-6.463580132E-1,-1.320280194E0
5.416148125E0,2.293316722E-1,-5.026124716E-1,-1.121778607E0
5.436148125E0,2.011911571E-1,-2.397421598E-1,-1.153739214E0
5.456148125E0,1.271896064E-1,-4.837829769E-1,-1.524265766E0
5.476148125E0,-1.481458452E-2,-5.612329841E-1,-1.904973984E0
5.496148125E0,-8.054024726E-2,-4.101664424E-1,-2.007141829E0
5.516148125E0,-6.998409331E-2,-1.228963584E-1,-2.026652575E0
5.536148125E0,-6.396114081E-2,-6.882032752E-2,-2.113344431E0
5.556148125E0,-7.021175325E-2,7.496637851E-2,-2.146838188E0
5.576148125E0,9.970543906E-3,-1.521459818E-1,-2.057505369E0
5.596148125E0,-3.905984387E-2,-4.681154191E-1,-2.101162195E0
5.616148125E0,-1.502281725E-1,-2.900231779E-1,-2.272272110E0
5.636148125E0,1.622412913E-2,-3.290479630E-2,-2.346737862E0
5.656148125E0,2.446002960E-1,2.349424511E-1,-2.444092751E0
5.676148125E0,2.033531964E-1,-2.735470235E-1,-2.607216120E0
5.696148125E0,3.030121326E-1,-1.502635516E-2,-2.654919386E0
5.716148125E0,3.088489771E-1,-6.583546102E-2,-2.475228548E0
5.736148125E0,3.065129183E-2,-6.610202789E-1,-2.469844341E0
5.756148125E0,-1.814557016E-1,-2.848401070E-1,-2.548080921E0
5.776148125E0,-2.254895568E-1,1.870816648E-1,-2.471418858E0
5.796148125E0,-2.240313590E-1,5.554261804E-1,-2.552586794E0
5.816148125E0,-5.148473382E-1,3.817674518E-1,-2.678417444E0
5.836148125E0,-3.478977382E-1,-8.037961274E-2,-2.755012751E0
5.856148125E0,-2.599436045E-1,3.058373183E-2,-2.539157391E0
5.876148125E0,-4.957855120E-2,-2.169459313E-1,-2.044695377E0
5.896148125E0,-1.042671576E-1,-1.271051466E-1,-1.804359794E0
5.916148125E0,-1.533607990E-1,-4.170957208E-1,-2.020721674E0
5.936148125E0,-1.605550498E-1,-4.702652097E-1,-2.153054953E0
5.956148125E0,-1.456733644E-1,2.278165072E-1,-1.304838538E0
5.976148125E0,-5.729576349E-1,-8.091359586E-2,-9.352419376E-1
5.996148125E0,-4.086496532E-1,-3.784276843E-1,-1.353246808E0
6.016148125E0,3.308442887E-3,-3.051814735E-1,-1.144444108E0
6.036148125E0,-2.919035256E-1,-2.894330025E-2,-4.132965803E-1
6.056148125E0,-2.442199439E-1,-2.556981444E-1,-7.277140617E-1
6.076148125E0,2.016596198E-1,-4.070063531E-1,-4.680211246E-1
6.096148125E0,-2.970808446E-1,-1.384100020E-1,-2.774058282E-1
6.116148125E0,-1.956727803E-1,5.167339444E-1,3.220126927E-1
6.136148125E0,-1.204642355E-1,3.486304879E-1,-1.005801931E-1
6.156148125E0,3.522311747E-1,-8.229544759E-1,-7.161839604E-1
6.176148125E0,1.814361662E-2,-1.173734903E0,-1.883348376E-1
6.196148125E0,-3.239979446E-1,1.652825922E-1,7.476367354E-1
6.216148125E0,-4.156194031E-1,1.092566133E0,8.874588609E-1
6.236148125E0,9.728670120E-2,-1.421643347E-1,-3.942211270E-1
6.256148125E0,7.473301888E-2,-9.394413233E-1,-3.687583208E-1
6.276148125E0,-2.917183638E-1,1.063888595E-1,6.846693158E-1
6.296148125E0,-1.433370411E-1,5.046133399E-1,6.947235465E-1
6.316148125E0,2.922909148E-2,-2.911121119E-3,-2.725194395E-1
6.336148125E0,1.477211416E-1,-6.552422047E-1,2.675001323E-1
6.356148125E0,-4.677183460E-5,-6.334009171E-1,9.586319923E-1
6.376148125E0,-2.002560496E-1,9.892416596E-1,4.904488623E-1
6.396148125E0,5.298876390E-2,6.468185782E-1,2.368797660E-1
6.416148125E0,2.022743821E-1,-9.294761717E-2,8.169779778E-1
6.436148125E0,1.711219847E-1,7.301411033E-2,8.365129232E-1
6.456148125E0,3.992863297E-1,3.952426016E-1,5.617752075E-1
6.476148125E0,6.628803015E-1,1.825171709E-1,8.105667233E-1
6.496148125E0,6.795924902E-1,1.601568907E-1,1.549556851E0
6.516148125E0,6.888237596E-1,1.011840820E0,2.287388086E0
6.536148125E0,6.013126373E-1,7.198126316E-1,2.124041080E0
6.556148125E0,5.289389491E-1,-5.915833712E-1,1.196693420E0
6.576148125E0,3.578832448E-1,-4.293269813E-1,1.695813775E0
6.596148125E0,6.237806678E-1,7.600902319E-1,2.968928814E0
6.616148125E0,4.479964375E-1,1.985605001E0,3.244850397E0
6.636148125E0,5.355687737E-1,2.149437070E-1,2.673147678E0
6.656148125E0,6.462593675E-1,-1.622794390E0,2.444260359E0
6.676148125E0,9.214019775E-1,-1.618360162E0,2.988325357E0
6.696148125E0,8.025581837E-1,4.708326161E-1,3.921168327E0
6.716148125E0,4.588663280E-1,1.720780253E0,4.454149246E0
6.736148125E0,3.606945872E-1,9.374028444E-1,3.438653946E0
6.756148125E0,4.387589395E-1,4.396296144E-1,2.583582878E0
6.776148125E0,5.617389679E-1,7.442799956E-2,2.900556803E0
6.796148125E0,4.415528476E-1,-3.452506661E-1,3.045154333E0
6.816148125E0,3.650200367E-1,2.737881541E-1,2.237869978E0
6.836148125E0,2.518135309E-1,8.014013171E-1,2.218063593E0
6.856148125E0,2.494131681E-3,1.974079609E-1,2.816819906E0
6.876148125E0,-7.588112261E-3,-3.570616245E-1,2.806846619E0
6.896148125E0,2.725489140E-1,3.980016410E-1,1.988724113E0
6.916148125E0,8.917660266E-2,7.910399437E-1,1.880359292E0
6.936148125E0,-4.126015306E-1,6.476349831E-1,2.294351101E0
6.956148125E0,-4.582183361E-1,4.775833189E-1,1.621125460E0
6.976148125E0,-2.194355242E-2,8.277800083E-1,7.682806849E-1
6.996148125E0,-3.272053301E-1,6.529280543E-1,1.082988024E0
7.016148125E0,-2.278470248E-1,5.925731659E-1,1.835819244E0
7.036148125E0,-3.339055777E-1,2.205304652E-1,1.881481290E0
7.056148125E0,-4.263368845E-1,2.561966181E-1,9.974476695E-1
7.076148125E0,-4.773950279E-1,4.969217181E-1,5.803759694E-1
7.096148125E0,-4.406138659E-1,3.631553352E-1,5.624323487E-1
7.116148125E0,-5.803220272E-1,8.339592814E-1,3.400351107E-1
7.136148125E0,-6.822560430E-1,1.092061520E0,3.289770186E-1
7.156148125E0,-7.755935788E-1,7.699278593E-1,4.894382656E-1
7.176148125E0,-6.883547902E-1,5.505802035E-1,3.871811330E-1
7.196148125E0,-3.112604916E-1,8.155629635E-1,2.685198486E-1
7.216148125E0,-7.141652703E-2,4.717808962E-1,4.136331081E-1
7.236148125E0,-6.844815612E-2,2.893708088E-2,6.464781761E-1
7.256148125E0,-5.055689439E-2,-2.736758590E-1,5.329601169E-1
7.276148125E0,2.417347878E-1,-3.938218951E-1,1.193029657E-1
7.296148125E0,3.398379982E-1,-3.729843795E-1,-1.426796019E-1
7.316148125E0,4.388499632E-2,1.913475841E-1,-8.379748464E-2
7.336148125E0,-2.057192028E-1,4.718708992E-1,1.282884777E-1
7.356148125E0,-1.460169405E-1,4.436383843E-1,1.626259387E-1
7.376148125E0,5.883504450E-2,1.106764823E-1,5.616873875E-2
7.396148125E0,1.702555418E-1,-2.441493273E-1,-7.771425694E-2
7.416148125E0,1.004956365E-1,-3.152786195E-1,-3.340881318E-2
7.436148125E0,4.342294112E-2,-3.662158251E-1,1.022640318E-1
7.456148125E0,7.485795766E-2,-3.953922987E-1,6.882358342E-2
7.476148125E0,5.310273543E-2,-1.744631678E-1,-1.539424509E-1
7.496148125E0,1.019741688E-2,1.187216025E-2,-2.281246781E-1
7.516148125E0,-3.122723475E-2,8.611913025E-2,-6.575423479E-2
7.536148125E0,-9.666538239E-2,1.776871504E-4,9.851416945E-2
7.556148125E0,-8.170209825E-2,-2.352007627E-1,4.708283022E-2
7.576148125E0,6.151686609E-2,-4.300105870E-1,-1.910320967E-1
7.596148125E0,1.956990659E-1,-6.763616800E-1,-4.029947519E-1
7.616148125E0,1.630655974E-1,-8.616272211E-1,-4.418014586E-1
7.636148125E0,-2.854569815E-2,-6.382199526E-1,-3.412257731E-1
