"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.365181375E0,9.191085481E-2,9.780987524E-2,4.293174295E-1,8.931248895E-1,1.694529065E2,5.204312276E1,-5.497078893E0,1.655635930E2
1.375149375E0,9.196244255E-2,9.612630884E-2,4.308819732E-1,8.925488264E-1,1.694469699E2,5.220635307E1,-5.298523676E0,1.656372545E2
1.385117375E0,9.214207242E-2,9.456867722E-2,4.324788435E-1,8.919241258E-1,1.694262980E2,5.237722775E1,-5.105917978E0,1.656913036E2
1.395086375E0,9.244557187E-2,9.311362050E-2,4.341101162E-1,8.912531058E-1,1.693913705E2,5.255540393E1,-4.916997127E0,1.657274228E2
1.405054375E0,9.279690800E-2,9.174226741E-2,4.357529372E-1,8.905568399E-1,1.693509365E2,5.273725788E1,-4.734025662E0,1.657546145E2
1.415022375E0,9.325120888E-2,9.050377173E-2,4.373545279E-1,8.898506694E-1,1.692986508E2,5.291718325E1,-4.559941657E0,1.657648450E2
1.424990375E0,9.383667076E-2,8.941794247E-2,4.388635116E-1,8.891557101E-1,1.692312663E2,5.308902737E1,-4.396031379E0,1.657543715E2
1.434958375E0,9.444754718E-2,8.841655443E-2,4.402539993E-1,8.885035297E-1,1.691609527E2,5.324772415E1,-4.241182647E0,1.657377736E2
1.444927375E0,9.512509991E-2,8.750075609E-2,4.415114821E-1,8.878977109E-1,1.690829598E2,5.339150589E1,-4.093586541E0,1.657107246E2
1.454895375E0,9.581348439E-2,8.666740753E-2,4.426827220E-1,8.873221114E-1,1.690037148E2,5.352604898E1,-3.955051609E0,1.656788752E2
1.464863375E0,9.659438120E-2,8.598382779E-2,4.438039124E-1,8.867437724E-1,1.689138136E2,5.365745047E1,-3.827529629E0,1.656300205E2
1.474831375E0,9.747803203E-2,8.542485522E-2,4.448910272E-1,8.861560767E-1,1.688120745E2,5.378722003E1,-3.707636131E0,1.655643337E2
1.484799375E0,9.832758605E-2,8.490901994E-2,4.459506411E-1,8.855789599E-1,1.687142529E2,5.391424411E1,-3.594159423E0,1.655001989E2
1.494768375E0,9.921292275E-2,8.451768645E-2,4.469768326E-1,8.850001994E-1,1.686123022E2,5.403952242E1,-3.491736510E0,1.654260774E2
1.504736375E0,1.001329463E-1,8.428334997E-2,4.479956483E-1,8.844036107E-1,1.685063477E2,5.416699354E1,-3.403235814E0,1.653401974E2
1.514704375E0,1.010255744E-1,8.416097660E-2,4.490328191E-1,8.837875503E-1,1.684035387E2,5.429893005E1,-3.326929503E0,1.652512199E2
1.524672375E0,1.018539286E-1,8.402010075E-2,4.500747524E-1,8.831756623E-1,1.683081241E2,5.443097865E1,-3.251863125E0,1.651699654E2
1.534640375E0,1.024971738E-1,8.364585781E-2,4.510685118E-1,8.826295234E-1,1.682340258E2,5.455191292E1,-3.163767986E0,1.651205912E2
1.544609375E0,1.029997328E-1,8.295374334E-2,4.519411834E-1,8.821897632E-1,1.681761304E2,5.465089042E1,-3.053146520E0,1.651033666E2
1.554577375E0,1.033929207E-1,8.196919296E-2,4.526819986E-1,8.818560023E-1,1.681308325E2,5.472717493E1,-2.921162656E0,1.651137374E2
1.564545375E0,1.037516747E-1,8.075662813E-2,4.533159293E-1,8.816000024E-1,1.680895001E2,5.478544996E1,-2.769926803E0,1.651404108E2
1.574513375E0,1.042395666E-1,7.941111106E-2,4.539015387E-1,8.813633057E-1,1.680332870E2,5.483541456E1,-2.599316973E0,1.651612807E2
1.584481375E0,1.048062310E-1,7.795497959E-2,4.545473970E-1,8.810932708E-1,1.679679944E2,5.489132695E1,-2.412430575E0,1.651799966E2
1.594450375E0,1.053718417E-1,7.640783200E-2,4.553562583E-1,8.807437049E-1,1.679028193E2,5.496662924E1,-2.213770932E0,1.652034668E2
1.604418375E0,1.055596059E-1,7.458767820E-2,4.564031017E-1,8.803352597E-1,1.678811824E2,5.506715341E1,-2.003976824E0,1.652800261E2
1.614386375E0,1.058058278E-1,7.272192151E-2,4.575950989E-1,8.798428160E-1,1.678528086E2,5.518606361E1,-1.784207566E0,1.653530661E2
1.624354375E0,1.059045779E-1,7.075014443E-2,4.588264401E-1,8.793503300E-1,1.678414287E2,5.530856010E1,-1.561198632E0,1.654472186E2
1.634323375E0,1.059890402E-1,6.883189384E-2,4.599344175E-1,8.789134358E-1,1.678316952E2,5.541684384E1,-1.346490972E0,1.655404973E2
1.644291375E0,1.062119970E-1,6.710347265E-2,4.608010621E-1,8.785661458E-1,1.678060012E2,5.549816738E1,-1.147394686E0,1.656099851E2
1.654259375E0,1.066608188E-1,6.562609917E-2,4.613987887E-1,8.783096822E-1,1.677542762E2,5.554984410E1,-9.656934010E-1,1.656433340E2
1.664227375E0,1.073728055E-1,6.443730516E-2,4.617985094E-1,8.781008446E-1,1.676722173E2,5.558136799E1,-8.019207861E-1,1.656344962E2
1.674195375E0,1.083532255E-1,6.353422464E-2,4.621006602E-1,8.778872443E-1,1.675592101E2,5.560537932E1,-6.538493751E-1,1.655829309E2
1.684164375E0,1.095907413E-1,6.287681810E-2,4.623757948E-1,8.776360491E-1,1.674165517E2,5.563011602E1,-5.169130480E-1,1.654918813E2
1.694132375E0,1.109378388E-1,6.235815898E-2,4.626398027E-1,8.773645391E-1,1.672612386E2,5.565569194E1,-3.880761684E-1,1.653821729E2
1.704100375E0,1.123230372E-1,6.194229603E-2,4.628685336E-1,8.770971595E-1,1.671015082E2,5.567836759E1,-2.679862179E-1,1.652630616E2
1.714068375E0,1.137387919E-1,6.162549924E-2,4.629891790E-1,8.768733176E-1,1.669382283E2,5.568871310E1,-1.578988963E-1,1.651355067E2
1.724036375E0,1.151508800E-1,6.139558818E-2,4.629567259E-1,8.767222633E-1,1.667753447E2,5.568074733E1,-5.924438038E-2,1.650036317E2
1.734005375E0,1.165441705E-1,6.124638834E-2,4.627728392E-1,8.766457246E-1,1.666146031E2,5.565460368E1,2.774172112E-2,1.648692748E2
1.743973375E0,1.179755617E-1,6.117948021E-2,4.624911507E-1,8.766075396E-1,1.664494383E2,5.561721999E1,1.068291526E-1,1.647264986E2
1.753941375E0,1.194254976E-1,6.109324776E-2,4.622025291E-1,8.765694388E-1,1.662821048E2,5.557854473E1,1.886516379E-1,1.645827815E2
1.763909375E0,1.208391451E-1,6.084816384E-2,4.619789822E-1,8.765106440E-1,1.661189310E2,5.554541365E1,2.854581490E-1,1.644512596E2
1.773877375E0,1.221580464E-1,6.039042799E-2,4.618415624E-1,8.764319558E-1,1.659666680E2,5.551958667E1,3.998776073E-1,1.643408196E2
