"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.206474500E0,2.639794942E-1,5.414255809E-1,3.791092165E-2,7.973305819E-1,1.493873540E2,4.012808400E1,-5.749823941E1,1.207023183E2
1.216424500E0,2.634136939E-1,5.402747402E-1,3.894362480E-2,7.982479713E-1,1.494545690E2,4.000906336E1,-5.735509292E1,1.209511162E2
1.226375500E0,2.629992428E-1,5.386570598E-1,4.015614749E-2,7.994170195E-1,1.495037974E2,3.984417375E1,-5.715080445E1,1.212453034E2
1.236325500E0,2.625429821E-1,5.369876442E-1,4.122092440E-2,8.006349581E-1,1.495579853E2,3.964914798E1,-5.695238173E1,1.215608597E2
1.246275500E0,2.619911956E-1,5.356524953E-1,4.204563285E-2,8.016665443E-1,1.496235090E2,3.947633624E1,-5.680354582E1,1.218443080E2
1.256225500E0,2.612925484E-1,5.348761503E-1,4.285139630E-2,8.023699120E-1,1.497064576E2,3.939104942E1,-5.671421614E1,1.220541279E2
1.266175500E0,2.605406275E-1,5.345082083E-1,4.363250385E-2,8.028173640E-1,1.497957130E2,3.937180422E1,-5.666677620E1,1.222024195E2
1.276126500E0,2.597784650E-1,5.343669532E-1,4.416370165E-2,8.031293139E-1,1.498861651E2,3.935738494E1,-5.665604962E1,1.223271463E2
1.286076500E0,2.590085053E-1,5.344727418E-1,4.432095154E-2,8.032989339E-1,1.499775230E2,3.933381523E1,-5.669127647E1,1.224318471E2
1.296026500E0,2.582611574E-1,5.350536518E-1,4.418093971E-2,8.031606080E-1,1.500661793E2,3.935501165E1,-5.678778845E1,1.224673023E2
1.305976500E0,2.575753228E-1,5.362371142E-1,4.386308926E-2,8.026087582E-1,1.501475222E2,3.946470235E1,-5.694854481E1,1.223967445E2
1.315926500E0,2.569932326E-1,5.377403448E-1,4.336105707E-2,8.018165239E-1,1.502165486E2,3.961635922E1,-5.714552572E1,1.222612401E2
1.325877500E0,2.564197826E-1,5.391797861E-1,4.252861466E-2,8.010776054E-1,1.502845395E2,3.971222528E1,-5.735610040E1,1.221530697E2
1.335827500E0,2.557731235E-1,5.405514764E-1,4.130641928E-2,8.004236127E-1,1.503611977E2,3.973543288E1,-5.758741248E1,1.220914499E2
1.345777500E0,2.551820772E-1,5.422967984E-1,3.973174980E-2,7.995109438E-1,1.504312513E2,3.978417590E1,-5.787250200E1,1.219719121E2
1.355727500E0,2.547114233E-1,5.450306116E-1,3.803386401E-2,7.978829375E-1,1.504870274E2,4.001629310E1,-5.825149244E1,1.216524814E2
1.365677500E0,2.544985607E-1,5.491096258E-1,3.641580434E-2,7.952251783E-1,1.505122509E2,4.055410278E1,-5.873721173E1,1.210170061E2
1.375627500E0,2.545285482E-1,5.541730849E-1,3.509549109E-2,7.917548278E-1,1.505086976E2,4.137786269E1,-5.927986720E1,1.201026639E2
1.385578500E0,2.546903078E-1,5.591196920E-1,3.409087881E-2,7.882612756E-1,1.504895296E2,4.227053302E1,-5.978004645E1,1.191330025E2
1.395528500E0,2.546916775E-1,5.628468853E-1,3.348095069E-2,7.856299424E-1,1.504893673E2,4.297667364E1,-6.014915528E1,1.183910924E2
1.405478500E0,2.544074392E-1,5.648640545E-1,3.319015851E-2,7.842855423E-1,1.505230480E2,4.334650298E1,-6.035906101E1,1.180298665E2
1.415428500E0,2.537765009E-1,5.652308375E-1,3.313804394E-2,7.842278854E-1,1.505978016E2,4.336032816E1,-6.042614761E1,1.180680969E2
1.425378500E0,2.527922034E-1,5.642608699E-1,3.321247527E-2,7.852405056E-1,1.507143958E2,4.306705736E1,-6.038542735E1,1.184495211E2
1.435329500E0,2.514784229E-1,5.622780503E-1,3.331870640E-2,7.870780028E-1,1.508699702E2,4.253084047E1,-6.026809654E1,1.191012777E2
1.445279500E0,2.499033951E-1,5.595162516E-1,3.329232247E-2,7.895451107E-1,1.510564086E2,4.179258980E1,-6.009886947E1,1.199638143E2
1.455229500E0,2.480766454E-1,5.562224965E-1,3.319152829E-2,7.924473638E-1,1.512725458E2,4.092165802E1,-5.989252862E1,1.209725258E2
1.465179500E0,2.462382631E-1,5.527627039E-1,3.312645355E-2,7.954387153E-1,1.514899539E2,4.003761190E1,-5.966233621E1,1.219974068E2
1.475129500E0,2.446533940E-1,5.494970185E-1,3.310632843E-2,7.981865844E-1,1.516772973E2,3.923965720E1,-5.942940327E1,1.229184147E2
1.485080500E0,2.434094298E-1,5.467499291E-1,3.315007686E-2,8.004482265E-1,1.518242891E2,3.859800095E1,-5.922149565E1,1.236606268E2
1.495030292E0,2.425603183E-1,5.449330417E-1,3.316042391E-2,8.019431963E-1,1.519245963E2,3.817444735E1,-5.908426986E1,1.241514142E2
1.504980292E0,2.419692720E-1,5.443266328E-1,3.295175486E-2,8.025419133E-1,1.519944048E2,3.797352583E1,-5.906413169E1,1.243839899E2
1.514930292E0,2.413654762E-1,5.449301757E-1,3.242757451E-2,8.023354781E-1,1.520657082E2,3.795166861E1,-5.917985732E1,1.244175787E2
1.524880292E0,2.406360197E-1,5.465020213E-1,3.152131190E-2,8.015211799E-1,1.521518364E2,3.804415498E1,-5.941728593E1,1.243201665E2
1.534831292E0,2.398235549E-1,5.486506677E-1,3.025914023E-2,8.003445663E-1,1.522477467E2,3.818818348E1,-5.973521194E1,1.241513410E2
1.544781292E0,2.389080199E-1,5.509403374E-1,2.887086518E-2,7.990957763E-1,1.523558004E2,3.833505252E1,-6.007891330E1,1.239786854E2
1.554731292E0,2.379855097E-1,5.529649666E-1,2.753773929E-2,7.980190086E-1,1.524646521E2,3.844176079E1,-6.039431820E1,1.238502079E2
1.564681292E0,2.370146571E-1,5.544003197E-1,2.645271082E-2,7.973484944E-1,1.525791805E2,3.846645938E1,-6.064056627E1,1.238259216E2
1.574631292E0,2.359993606E-1,5.551965579E-1,2.575265167E-2,7.971185201E-1,1.526989221E2,3.841749739E1,-6.080441867E1,1.239082655E2
1.584581292E0,2.349917137E-1,5.555691361E-1,2.534896916E-2,7.971696021E-1,1.528177313E2,3.832876174E1,-6.090940694E1,1.240524192E2
1.594532292E0,2.339523092E-1,5.556912776E-1,2.508736367E-2,7.973984384E-1,1.529402539E2,3.820741104E1,-6.098304700E1,1.242426023E2
1.604482292E0,2.329612471E-1,5.556985269E-1,2.486090865E-2,7.976905371E-1,1.530570486E2,3.807259907E1,-6.104114798E1,1.244444622E2
1.614432292E0,2.320793875E-1,5.556835648E-1,2.466926693E-2,7.979638805E-1,1.531609501E2,3.794942127E1,-6.109002437E1,1.246280004E2
1.624382292E0,2.313270241E-1,5.555833185E-1,2.452560940E-2,7.982565903E-1,1.532495764E2,3.782946691E1,-6.112190377E1,1.248007565E2
1.634332292E0,2.305311863E-1,5.552464176E-1,2.448757187E-2,7.987222498E-1,1.533433062E2,3.767374093E1,-6.112615358E1,1.250207844E2
1.644283292E0,2.296621183E-1,5.545152120E-1,2.451433511E-2,7.994793758E-1,1.534456399E2,3.744182283E1,-6.109080093E1,1.253271274E2
1.654233292E0,2.286778418E-1,5.533864772E-1,2.457793471E-2,8.005409495E-1,1.535615135E2,3.712595797E1,-6.101850166E1,1.257288585E2
1.664183292E0,2.276166896E-1,5.519988765E-1,2.462387477E-2,8.017989276E-1,1.536864064E2,3.675093692E1,-6.092385176E1,1.261938896E2
1.674133292E0,2.265399429E-1,5.504984276E-1,2.463097652E-2,8.031341187E-1,1.538131022E2,3.634967815E1,-6.081953226E1,1.266828407E2
1.684083292E0,2.255351832E-1,5.491469257E-1,2.459403481E-2,8.043423635E-1,1.539312983E2,3.598104792E1,-6.072827025E1,1.271298662E2
1.694034292E0,2.246591188E-1,5.482667520E-1,2.458583724E-2,8.051877450E-1,1.540343321E2,3.572236315E1,-6.067649960E1,1.274600158E2
1.703984292E0,2.238775055E-1,5.480529832E-1,2.464222973E-2,8.055492385E-1,1.541262395E2,3.561052094E1,-6.068412493E1,1.276431165E2
