"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
9.680274675E1,-4.355788283E-1,6.612982363E-1,9.777988248E0
9.682264675E1,-3.916127733E-1,6.990672295E-1,9.777220509E0
9.684254675E1,-3.717548249E-1,7.224335803E-1,9.776297234E0
9.686244675E1,-4.211204182E-1,7.142162689E-1,9.774899164E0
9.688234675E1,-5.512313087E-1,6.938325097E-1,9.769894533E0
9.690224575E1,-7.071347791E-1,6.804655554E-1,9.760790418E0
9.692214575E1,-8.681154234E-1,6.793453751E-1,9.747869825E0
9.694204575E1,-1.004644985E0,6.812821922E-1,9.734610679E0
9.696194575E1,-1.070919447E0,6.732571080E-1,9.728101559E0
9.698184575E1,-1.079084864E0,6.685756078E-1,9.727522100E0
9.700174575E1,-1.048237440E0,6.904944073E-1,9.729363388E0
9.702164575E1,-1.008025626E0,7.142222623E-1,9.731899910E0
9.704154575E1,-1.013737406E0,7.278200354E-1,9.730298942E0
9.706144575E1,-1.072376354E0,7.462542598E-1,9.722613362E0
9.708134575E1,-1.113372206E0,7.941277532E-1,9.714209159E0
9.710124575E1,-1.130745380E0,8.806715150E-1,9.704737839E0
9.712114575E1,-1.158354251E0,9.680862196E-1,9.693148073E0
9.714104575E1,-1.219612314E0,1.054078077E0,9.676650739E0
9.716094575E1,-1.300594131E0,1.146970015E0,9.655517147E0
9.718084575E1,-1.392618196E0,1.238916092E0,9.631292717E0
9.720074575E1,-1.488555948E0,1.331142178E0,9.604601347E0
9.722064575E1,-1.525076780E0,1.423543388E0,9.585601990E0
9.724054575E1,-1.491455875E0,1.483812394E0,9.581751598E0
9.726044575E1,-1.455848963E0,1.498739166E0,9.584903832E0
9.728034575E1,-1.443711897E0,1.508050565E0,9.585279223E0
9.730024475E1,-1.450712768E0,1.513479851E0,9.583366599E0
9.732014475E1,-1.498940018E0,1.494230525E0,9.578964230E0
9.734004475E1,-1.572448144E0,1.456070426E0,9.573053865E0
9.735994475E1,-1.615862404E0,1.421460756E0,9.571026050E0
9.737984475E1,-1.624049091E0,1.382052423E0,9.575410877E0
9.739974475E1,-1.608081222E0,1.336773486E0,9.584529610E0
9.741964475E1,-1.577533321E0,1.287452075E0,9.596350926E0
9.743954475E1,-1.562889846E0,1.224433124E0,9.606988766E0
9.745944475E1,-1.593579104E0,1.158937511E0,9.610071418E0
9.747934475E1,-1.631104049E0,1.097634571E0,9.610973058E0
9.749924475E1,-1.646177586E0,1.045632944E0,9.614200721E0
9.751914475E1,-1.659405450E0,9.898846395E-1,9.617827165E0
9.753904475E1,-1.668365577E0,9.326280461E-1,9.621998568E0
9.755894475E1,-1.652301083E0,8.876294824E-1,9.629024583E0
9.757884475E1,-1.639971790E0,8.495445934E-1,9.634565989E0
9.759874475E1,-1.634732100E0,8.131473570E-1,9.638596475E0
9.761864475E1,-1.605446905E0,7.733039179E-1,9.646794271E0
9.763854475E1,-1.579465095E0,7.271964298E-1,9.654665793E0
9.765844475E1,-1.590102788E0,6.791664503E-1,9.656417618E0
9.767834375E1,-1.615124339E0,6.155411426E-1,9.656530470E0
9.769824375E1,-1.631172315E0,5.243900307E-1,9.659212587E0
9.771814375E1,-1.623000247E0,4.277907025E-1,9.665348656E0
9.773804375E1,-1.563386567E0,3.465508039E-1,9.678420691E0
9.775794375E1,-1.431013645E0,2.791121614E-1,9.701051170E0
9.777784375E1,-1.252704265E0,2.002522805E-1,9.727627349E0
9.779774475E1,-1.110397728E0,9.022845782E-2,9.746536660E0
9.781764475E1,-1.064762841E0,-4.343597752E-2,9.751948258E0
9.783754475E1,-1.115404918E0,-1.629533304E-1,9.745019892E0
9.785744475E1,-1.215985432E0,-2.651269006E-1,9.730733975E0
9.787734475E1,-1.306873456E0,-3.705787671E-1,9.715495546E0
9.789724475E1,-1.339398739E0,-5.001499231E-1,9.705254148E0
9.791714475E1,-1.320229227E0,-6.504550865E-1,9.698968976E0
9.793704475E1,-1.300037768E0,-8.095041031E-1,9.689721605E0
9.795694475E1,-1.302206501E0,-9.668952148E-1,9.674991884E0
9.797684475E1,-1.318947664E0,-1.121945978E0,9.655967968E0
9.799674475E1,-1.322273560E0,-1.277950058E0,9.636106145E0
9.801664475E1,-1.307309804E0,-1.432387448E0,9.616408045E0
9.803654475E1,-1.301351053E0,-1.576852559E0,9.594587991E0
9.805644475E1,-1.315006348E0,-1.694103412E0,9.572714726E0
9.807634375E1,-1.314991145E0,-1.784322441E0,9.556311532E0
9.809624375E1,-1.291222652E0,-1.856563621E0,9.545785375E0
9.811614375E1,-1.273754096E0,-1.909484139E0,9.537689320E0
9.813604375E1,-1.279585962E0,-1.951811841E0,9.528336114E0
9.815594375E1,-1.301230893E0,-1.973244956E0,9.520987333E0
9.817584375E1,-1.323089978E0,-1.989145728E0,9.514664154E0
9.819574375E1,-1.349649931E0,-1.998292674E0,9.509015159E0
9.821564375E1,-1.366659043E0,-1.999834438E0,9.506261120E0
9.823554375E1,-1.338742682E0,-1.994980664E0,9.511252304E0
9.825544375E1,-1.277509470E0,-1.981374486E0,9.522511702E0
9.827534375E1,-1.215949033E0,-1.956335685E0,9.535739273E0
9.829524375E1,-1.153637741E0,-1.923345110E0,9.550181311E0
9.831514375E1,-1.103103326E0,-1.891508044E0,9.562502564E0
9.833504375E1,-1.088193438E0,-1.869178989E0,9.568600041E0
9.835494375E1,-1.111442186E0,-1.857910381E0,9.568122323E0
9.837484375E1,-1.159516824E0,-1.855540212E0,9.562875617E0
9.839474375E1,-1.208843351E0,-1.863258099E0,9.555263711E0
9.841464375E1,-1.245299205E0,-1.872635424E0,9.548746989E0
9.843454375E1,-1.254400104E0,-1.873365595E0,9.547412070E0
9.845444275E1,-1.228088365E0,-1.862588592E0,9.552940028E0
9.847434275E1,-1.170443077E0,-1.847542537E0,9.563093133E0
9.849424275E1,-1.092092800E0,-1.838833840E0,9.574033858E0
9.851414275E1,-1.024450528E0,-1.836755009E0,9.581906549E0
9.853404275E1,-1.012905201E0,-1.836017529E0,9.583275383E0
9.855394275E1,-1.058437907E0,-1.831834723E0,9.579154265E0
9.857384275E1,-1.112890176E0,-1.822445118E0,9.574772362E0
9.859374275E1,-1.135885302E0,-1.808173965E0,9.574777624E0
9.861364275E1,-1.128544415E0,-1.788689142E0,9.579304538E0
9.863354275E1,-1.106153380E0,-1.768769871E0,9.585613099E0
9.865344275E1,-1.091096946E0,-1.754250796E0,9.590006112E0
9.867334275E1,-1.095368995E0,-1.736879449E0,9.592680629E0
9.869324275E1,-1.120067560E0,-1.710004038E0,9.594656403E0
9.871314275E1,-1.154598731E0,-1.680697939E0,9.595741646E0
9.873304275E1,-1.180941680E0,-1.649908110E0,9.597878804E0
9.875294275E1,-1.199825555E0,-1.613820849E0,9.601671892E0
9.877284275E1,-1.198676212E0,-1.568562815E0,9.609312449E0
9.879274275E1,-1.179599379E0,-1.516868166E0,9.619966661E0
9.881264200E1,-1.149699349E0,-1.457223351E0,9.632797791E0
9.883254100E1,-1.127227330E0,-1.398375364E0,9.644169456E0
9.885244100E1,-1.130364873E0,-1.345664908E0,9.651298381E0
9.887234100E1,-1.163852973E0,-1.298932352E0,9.653720883E0
9.889224100E1,-1.224019141E0,-1.253744485E0,9.652253816E0
9.891214100E1,-1.299912784E0,-1.210456524E0,9.647855541E0
9.893204100E1,-1.373912953E0,-1.176339702E0,9.641820045E0
9.895194100E1,-1.429969478E0,-1.139503486E0,9.638091860E0
9.897184100E1,-1.458750497E0,-1.081690165E0,9.640440686E0
9.899174100E1,-1.450892132E0,-1.008922370E0,9.649512057E0
9.901164100E1,-1.440214239E0,-9.496335033E-1,9.657125716E0
9.903154100E1,-1.478050256E0,-9.016740558E-1,9.656005974E0
9.905144100E1,-1.531995498E0,-8.428765018E-1,9.652908704E0
9.907134100E1,-1.544273335E0,-7.773553075E-1,9.656450363E0
9.909124100E1,-1.517059809E0,-7.128048241E-1,9.665740419E0
9.911114100E1,-1.476361141E0,-6.589394695E-1,9.675859610E0
9.913104100E1,-1.424999199E0,-6.078732136E-1,9.686896815E0
9.915094100E1,-1.361136787E0,-5.477489629E-1,9.699658363E0
9.917084100E1,-1.313649940E0,-4.937807704E-1,9.709099277E0
9.919074100E1,-1.291305975E0,-4.407618733E-1,9.714646531E0
9.921064100E1,-1.287994112E0,-3.734862220E-1,9.717905184E0
9.923054000E1,-1.293232925E0,-2.990948382E-1,9.719783310E0
9.925044000E1,-1.330779359E0,-2.318900295E-1,9.716550384E0
9.927034000E1,-1.369526079E0,-1.704554543E-1,9.712437453E0
9.929024000E1,-1.374124330E0,-1.020912341E-1,9.712747355E0
9.931014000E1,-1.367993963E0,-3.534965058E-2,9.714084613E0
9.933004000E1,-1.348057442E0,3.388805680E-2,9.716876659E0
9.934994000E1,-1.303586882E0,9.018571833E-2,9.722583541E0
9.936984000E1,-1.275988463E0,1.423310231E-1,9.725620585E0
9.938974000E1,-1.279479835E0,1.958088717E-1,9.724231871E0
9.940964000E1,-1.295939016E0,2.505501757E-1,9.720795463E0
9.942954000E1,-1.297895933E0,2.926697897E-1,9.719357632E0
9.944944000E1,-1.273694454E0,3.194943849E-1,9.721714060E0
9.946934000E1,-1.235503657E0,3.429992782E-1,9.725841025E0
9.948924000E1,-1.228271236E0,3.640791119E-1,9.725990714E0
9.950914000E1,-1.259225519E0,3.758521882E-1,9.721583667E0
9.952904000E1,-1.319412956E0,3.694353441E-1,9.713844293E0
9.954894000E1,-1.394854463E0,3.512763774E-1,9.703972439E0
9.956884000E1,-1.403905807E0,3.474381919E-1,9.702805334E0
9.958874000E1,-1.325804840E0,3.519121524E-1,9.713624437E0
9.960864000E1,-1.261789084E0,3.451493359E-1,9.722389414E0
9.962853900E1,-1.283291050E0,3.272253176E-1,9.720194954E0
9.964843900E1,-1.355423618E0,3.157209208E-1,9.710779767E0
9.966833900E1,-1.428029226E0,3.109609583E-1,9.700522581E0
9.968823900E1,-1.477861537E0,3.089813469E-1,9.693118837E0
9.970813900E1,-1.499429869E0,3.072863488E-1,9.689860184E0
9.972803900E1,-1.495773897E0,3.074706457E-1,9.690419177E0
9.974793900E1,-1.445171654E0,3.197781210E-1,9.697696622E0
9.976783900E1,-1.359968221E0,3.371899232E-1,9.709422628E0
9.978773900E1,-1.281692860E0,3.535536120E-1,9.719483932E0
9.980763925E1,-1.243877747E0,3.748852415E-1,9.723596279E0
9.982753925E1,-1.250794857E0,3.864510340E-1,9.722256097E0
9.984743925E1,-1.295107981E0,3.830760577E-1,9.716586052E0
9.986733925E1,-1.353139696E0,3.922111993E-1,9.708309903E0
9.988723925E1,-1.389387171E0,4.098348900E-1,9.702460349E0
9.990713925E1,-1.421870208E0,4.260982625E-1,9.697052259E0
9.992703925E1,-1.485798986E0,4.275823224E-1,9.687397921E0
9.994693925E1,-1.545118696E0,4.296415290E-1,9.678022496E0
9.996683925E1,-1.584410085E0,4.330892301E-1,9.671513960E0
9.998673925E1,-1.621298268E0,4.366288055E-1,9.665239313E0
1.000066383E2,-1.637329872E0,4.556756354E-1,9.661656724E0
1.000265383E2,-1.624812445E0,4.818596864E-1,9.662499307E0
1.000464383E2,-1.625662484E0,5.047217879E-1,9.661188946E0
1.000663383E2,-1.632755010E0,5.175742969E-1,9.659313160E0
1.000862383E2,-1.645777929E0,5.122936764E-1,9.657384163E0
1.001061383E2,-1.679321505E0,5.022291199E-1,9.652136872E0
1.001260383E2,-1.732298740E0,4.841621372E-1,9.643693492E0
1.001459383E2,-1.792480038E0,4.410001839E-1,9.634761871E0
1.001658383E2,-1.827753659E0,3.996548144E-1,9.629937333E0
1.001857383E2,-1.809138463E0,3.743908228E-1,9.634466586E0
1.002056383E2,-1.750857364E0,3.415514345E-1,9.646446946E0
1.002255383E2,-1.713054969E0,2.941815873E-1,9.654791508E0
1.002454383E2,-1.707608434E0,2.312002773E-1,9.657469532E0
1.002653383E2,-1.728170314E0,1.497836009E-1,9.655417745E0
1.002852383E2,-1.769945600E0,7.022406413E-2,9.648754258E0
1.003051383E2,-1.812706873E0,9.503501299E-3,9.641063415E0
1.003250383E2,-1.837362827E0,-4.465632797E-2,9.636296180E0
1.003449383E2,-1.838044320E0,-9.892950757E-2,9.635761744E0
1.003648383E2,-1.827144671E0,-1.622970535E-1,9.636975626E0
1.003847383E2,-1.810771737E0,-2.362340539E-1,9.638537418E0
1.004046383E2,-1.792498018E0,-3.014970388E-1,9.640132538E0
1.004245383E2,-1.751116396E0,-3.446455617E-1,9.646290241E0
1.004444383E2,-1.669487073E0,-3.944972413E-1,9.658844798E0
1.004643383E2,-1.582568358E0,-4.730287462E-1,9.669943982E0
1.004842383E2,-1.503545431E0,-5.629454743E-1,9.677734228E0
1.005041373E2,-1.449475351E0,-6.355371583E-1,9.681488140E0
1.005240373E2,-1.408323086E0,-6.927955060E-1,9.683633484E0
1.005439373E2,-1.368149060E0,-7.563060620E-1,9.684640959E0
1.005638373E2,-1.339480893E0,-8.308568191E-1,9.682539470E0
1.005837373E2,-1.332482068E0,-9.004503798E-1,9.677281653E0
1.006036373E2,-1.348301564E0,-9.544830378E-1,9.669909484E0
1.006235373E2,-1.399025721E0,-1.002374804E0,9.657850186E0
1.006434373E2,-1.439395482E0,-1.033425858E0,9.648640822E0
1.006633373E2,-1.412352841E0,-1.067572720E0,9.648919734E0
1.006832373E2,-1.367863131E0,-1.133665407E0,9.647790052E0
1.007031373E2,-1.383208710E0,-1.233310074E0,9.633367894E0
1.007230373E2,-1.465723740E0,-1.343184665E0,9.606435619E0
1.007429373E2,-1.549173009E0,-1.447050657E0,9.578215202E0
1.007628373E2,-1.590648772E0,-1.533502179E0,9.557944660E0
1.007827373E2,-1.593897485E0,-1.613755214E0,9.544180899E0
1.008026373E2,-1.554099289E0,-1.684375546E0,9.538540674E0
1.008225373E2,-1.479390876E0,-1.733191756E0,9.541674197E0
1.008424373E2,-1.376268504E0,-1.753645463E0,9.553361612E0
1.008623373E2,-1.284582700E0,-1.761391416E0,9.564698194E0
1.008822373E2,-1.242892930E0,-1.770954391E0,9.568439827E0
1.009021373E2,-1.249852432E0,-1.785493785E0,9.564830341E0
1.009220373E2,-1.287006371E0,-1.791696511E0,9.558741635E0
1.009419373E2,-1.312700353E0,-1.788975217E0,9.555756631E0
1.009618373E2,-1.314835171E0,-1.781061449E0,9.556941277E0
1.009817373E2,-1.298003376E0,-1.762737299E0,9.562638220E0
1.010016373E2,-1.257939570E0,-1.739741515E0,9.572198417E0
1.010215363E2,-1.206443142E0,-1.720051163E0,9.582380759E0
1.010414363E2,-1.154763769E0,-1.708262299E0,9.590852789E0
1.010613363E2,-1.124986823E0,-1.703629550E0,9.595214812E0
1.010812363E2,-1.137365232E0,-1.703039420E0,9.593860597E0
1.011011363E2,-1.180846955E0,-1.704925293E0,9.588270659E0
1.011210363E2,-1.226298970E0,-1.709258664E0,9.581791359E0
1.011409363E2,-1.255307153E0,-1.709918961E0,9.577916409E0
1.011608363E2,-1.254430217E0,-1.702138364E0,9.579416805E0
1.011807363E2,-1.221584726E0,-1.685788379E0,9.586550408E0
1.012006363E2,-1.158204782E0,-1.663162578E0,9.598361784E0
1.012205363E2,-1.092877204E0,-1.642281294E0,9.609611242E0
1.012404363E2,-1.073246420E0,-1.627156886E0,9.614395434E0
1.012603363E2,-1.106699583E0,-1.609433683E0,9.613586179E0
1.012802363E2,-1.159565575E0,-1.585240244E0,9.611374762E0
1.013001363E2,-1.207512013E0,-1.557789905E0,9.609958566E0
1.013200363E2,-1.224199820E0,-1.524594531E0,9.613170442E0
1.013399363E2,-1.204340556E0,-1.489790880E0,9.621132596E0
1.013598363E2,-1.173084119E0,-1.455310726E0,9.630267116E0
1.013797363E2,-1.145108408E0,-1.413490709E0,9.639858304E0
1.013996363E2,-1.125540554E0,-1.363511779E0,9.649357105E0
1.014195363E2,-1.118119487E0,-1.309748386E0,9.657663660E0
1.014394363E2,-1.132420681E0,-1.257143910E0,9.662986965E0
1.014593363E2,-1.158460452E0,-1.202724751E0,9.666825662E0
1.014792363E2,-1.185979276E0,-1.143525786E0,9.670672545E0
1.014991363E2,-1.201883044E0,-1.077990120E0,9.676234417E0
1.015190363E2,-1.209682426E0,-1.008766541E0,9.682724826E0
1.015389353E2,-1.204662884E0,-9.406043060E-1,9.690209262E0
1.015588353E2,-1.178626329E0,-8.823889153E-1,9.698883022E0
1.015787353E2,-1.160150589E0,-8.417020885E-1,9.704724975E0
1.015986353E2,-1.168650467E0,-8.154625621E-1,9.705945289E0
1.016185353E2,-1.196386369E0,-7.946848467E-1,9.704289358E0
1.016384353E2,-1.237421544E0,-7.628144516E-1,9.701700795E0
1.016583353E2,-1.285412567E0,-7.142867278E-1,9.699154918E0
1.016782353E2,-1.330924662E0,-6.606709032E-1,9.696816616E0
1.016981353E2,-1.357826093E0,-6.038478442E-1,9.696792058E0
1.017180353E2,-1.365828008E0,-5.543118046E-1,9.698626329E0
1.017379353E2,-1.368707469E0,-4.922756240E-1,9.701566894E0
1.017578353E2,-1.363411061E0,-3.976594155E-1,9.706651048E0
1.017777353E2,-1.348084193E0,-2.880689629E-1,9.712660816E0
1.017976352E2,-1.350045642E0,-1.930810725E-1,9.714741256E0
1.018175352E2,-1.349446595E0,-1.207570540E-1,9.715992560E0
1.018374352E2,-1.300899356E0,-4.758898528E-2,9.723244861E0
1.018573352E2,-1.213684041E0,3.918668257E-2,9.734553961E0
1.018772352E2,-1.149718791E0,1.545124178E-1,9.741168916E0
1.018971352E2,-1.105907504E0,2.640428999E-1,9.743887872E0
1.019170352E2,-1.075520036E0,3.592490559E-1,9.744244552E0
1.019369352E2,-1.091674212E0,4.390477986E-1,9.739177939E0
1.019568352E2,-1.155936209E0,5.009072837E-1,9.728771650E0
1.019767352E2,-1.241531406E0,5.592763831E-1,9.715035371E0
1.019966342E2,-1.295629845E0,6.099660052E-1,9.704915594E0
1.020165342E2,-1.282285037E0,6.566525504E-1,9.703641486E0
1.020364342E2,-1.210190768E0,7.130324270E-1,9.708919768E0
1.020563342E2,-1.136030021E0,7.700595903E-1,9.713523865E0
1.020762342E2,-1.088506118E0,8.212298901E-1,9.714774000E0
1.020961342E2,-1.052709536E0,8.715341442E-1,9.714336628E0
1.021160342E2,-1.049209466E0,9.096613524E-1,9.711218893E0
1.021359342E2,-1.124243934E0,9.422120710E-1,9.699712157E0
1.021558342E2,-1.250968227E0,9.816183577E-1,9.680268996E0
1.021757342E2,-1.389036630E0,1.029138241E0,9.656477260E0
1.021956342E2,-1.501519225E0,1.069022391E0,9.635285781E0
1.022155342E2,-1.565505745E0,1.105176164E0,9.621012143E0
1.022354342E2,-1.569109968E0,1.152997763E0,9.614811171E0
1.022553342E2,-1.533946421E0,1.193740285E0,9.615513421E0
1.022752342E2,-1.531691881E0,1.226543969E0,9.611743137E0
1.022951342E2,-1.568955309E0,1.238145137E0,9.604242328E0
1.023150342E2,-1.664812809E0,1.240907215E0,9.587734469E0
1.023349342E2,-1.784289697E0,1.246121178E0,9.565541947E0
1.023548342E2,-1.896034520E0,1.239216785E0,9.544919987E0
1.023747342E2,-2.003382675E0,1.227402194E0,9.524496832E0
1.023946342E2,-2.091592308E0,1.219816601E0,9.506492085E0
1.024145332E2,-2.163003915E0,1.224942855E0,9.489838046E0
1.024344332E2,-2.200581631E0,1.219413289E0,9.481907467E0
1.024543332E2,-2.201678276E0,1.195602769E0,9.484684895E0
1.024742332E2,-2.178164868E0,1.170872921E0,9.493194932E0
1.024941332E2,-2.118992799E0,1.161437342E0,9.507735204E0
1.025140332E2,-2.045232367E0,1.148406968E0,9.525454606E0
1.025339332E2,-2.010673568E0,1.123554036E0,9.535770264E0
1.025538332E2,-2.036648946E0,1.097008188E0,9.533348347E0
1.025737332E2,-2.070514996E0,1.080318846E0,9.527957799E0
1.025936332E2,-2.107333305E0,1.066935520E0,9.521391376E0
1.026135332E2,-2.174522783E0,1.049058462E0,9.508260868E0
1.026334332E2,-2.205387750E0,1.042485388E0,9.501872785E0
1.026533332E2,-2.160350302E0,1.047228210E0,9.511692599E0
1.026732332E2,-2.099789228E0,1.052459933E0,9.524668740E0
1.026931332E2,-2.090217920E0,1.055280850E0,9.526461496E0
1.027130332E2,-2.124558764E0,1.042391247E0,9.520282159E0
1.027329332E2,-2.154043787E0,1.018997780E0,9.516188523E0
1.027528332E2,-2.137153374E0,1.003186324E0,9.521674966E0
1.027727332E2,-2.095911793E0,9.970913328E-1,9.531477238E0
1.027926332E2,-2.061871350E0,9.783944953E-1,9.540835122E0
1.028125333E2,-2.034038165E0,9.402379049E-1,9.550640903E0
1.028324333E2,-1.985843221E0,8.947657167E-1,9.565140828E0
1.028523333E2,-1.915518612E0,8.409845620E-1,9.584343084E0
1.028722323E2,-1.864206517E0,7.696179063E-1,9.600443977E0
1.028921323E2,-1.837753713E0,6.849644031E-1,9.611950128E0
1.029120323E2,-1.800006720E0,6.094790418E-1,9.624167885E0
1.029319323E2,-1.744021531E0,5.464129472E-1,9.638253243E0
1.029518323E2,-1.696081087E0,4.834272153E-1,9.650166360E0
1.029717323E2,-1.679310980E0,4.064431394E-1,9.656646245E0
1.029916323E2,-1.685969935E0,3.182684065E-1,9.658794512E0
1.030115323E2,-1.686966593E0,2.365717672E-1,9.660966752E0
1.030314323E2,-1.675592882E0,1.757516064E-1,9.664243532E0
1.030513323E2,-1.659497397E0,1.236789990E-1,9.667826706E0
1.030712323E2,-1.637689183E0,5.800134146E-2,9.672161831E0
1.030911323E2,-1.585252961E0,-5.244054230E-3,9.681066556E0
1.031110323E2,-1.505426042E0,-5.265361050E-2,9.693658535E0
1.031309323E2,-1.430822587E0,-7.910223884E-2,9.704771753E0
1.031508323E2,-1.390224199E0,-1.063029927E-1,9.710410808E0
1.031707323E2,-1.377126729E0,-1.485307984E-1,9.711722923E0
1.031906323E2,-1.376391588E0,-1.883631004E-1,9.711135862E0
1.032105323E2,-1.343572336E0,-2.110842658E-1,9.715263997E0
1.032304323E2,-1.250914579E0,-2.007566577E-1,9.727847205E0
1.032503323E2,-1.111886356E0,-1.754833471E-1,9.745204664E0
1.032702323E2,-9.463362584E-1,-1.621114593E-1,9.762902432E0
1.032901323E2,-8.179814695E-1,-1.832795859E-1,9.774119731E0
1.033100313E2,-7.720066401E-1,-2.108832495E-1,9.777301785E0
1.033299313E2,-7.931264175E-1,-2.430589606E-1,9.774864081E0
1.033498313E2,-8.383675676E-1,-2.941874711E-1,9.769682279E0
1.033697313E2,-9.065337498E-1,-3.694220417E-1,9.761036001E0
1.033896313E2,-9.904266764E-1,-4.697657441E-1,9.748562720E0
1.034095313E2,-1.051313879E0,-5.880718736E-1,9.735759657E0
1.034294313E2,-1.052535582E0,-7.080914567E-1,9.727634366E0
1.034493313E2,-9.797811625E-1,-8.094091590E-1,9.727332065E0
1.034692313E2,-8.576206215E-1,-8.958946679E-1,9.731287706E0
1.034891313E2,-7.553637832E-1,-9.736498453E-1,9.732293428E0
1.035090313E2,-7.055695526E-1,-1.036645408E0,9.729524186E0
1.035289313E2,-7.046087819E-1,-1.090920798E0,9.723657675E0
1.035488313E2,-7.409512737E-1,-1.151712399E0,9.713940772E0
1.035687313E2,-8.083269124E-1,-1.224073228E0,9.699708649E0
1.035886313E2,-8.861833198E-1,-1.294306912E0,9.683777325E0
1.036085313E2,-9.493509366E-1,-1.343272373E0,9.671114595E0
1.036284313E2,-9.715091065E-1,-1.368136050E0,9.665427008E0
1.036483313E2,-9.321267204E-1,-1.373707131E0,9.668514338E0
1.036682313E2,-8.538056787E-1,-1.365118010E0,9.676960641E0
1.036881313E2,-7.564779702E-1,-1.348995920E0,9.687313721E0
1.037080313E2,-6.738493578E-1,-1.328972569E0,9.696177515E0
1.037279313E2,-6.451284193E-1,-1.308946002E0,9.700854118E0
1.037478303E2,-6.689485140E-1,-1.289293364E0,9.701872703E0
1.037677303E2,-7.155106232E-1,-1.266905398E0,9.701499651E0
1.037876303E2,-7.719497028E-1,-1.243229583E0,9.700235483E0
1.038075298E2,-8.269415966E-1,-1.216214424E0,9.699128020E0
1.038274298E2,-8.630399671E-1,-1.188445777E0,9.699425644E0
1.038473298E2,-8.668607571E-1,-1.152447321E0,9.703428063E0
1.038672298E2,-8.407622217E-1,-1.108536120E0,9.710837654E0
1.038871298E2,-8.011190497E-1,-1.058465316E0,9.719771615E0
1.039070298E2,-7.720007928E-1,-1.001817857E0,9.728127871E0
1.039269298E2,-7.667455347E-1,-9.445690837E-1,9.734268617E0
1.039468298E2,-7.625063764E-1,-8.894716477E-1,9.739790727E0
1.039667298E2,-7.510619136E-1,-8.358303145E-1,9.745429198E0
1.039866298E2,-7.531892037E-1,-7.905632906E-1,9.749041607E0
1.040065298E2,-7.722091730E-1,-7.516433461E-1,9.750632050E0
1.040264298E2,-7.954422073E-1,-7.207161069E-1,9.751099243E0
1.040463298E2,-8.199710577E-1,-6.969685907E-1,9.750794018E0
1.040662298E2,-8.349048465E-1,-6.819740640E-1,9.750587026E0
1.040861298E2,-8.245356135E-1,-6.698377293E-1,9.752310201E0
1.041060298E2,-7.813164306E-1,-6.585596198E-1,9.756635971E0
1.041259298E2,-7.313861791E-1,-6.609400944E-1,9.760344860E0
