"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.557888042E0,5.132120848E-1,-2.726201415E-1,-6.125303507E-1
6.577888042E0,4.250939190E-1,-2.477564365E-1,-7.314053178E-1
6.597888042E0,3.875519931E-1,-1.604778767E-1,-7.150052190E-1
6.617888042E0,4.110559523E-1,-2.619912624E-1,-6.145050526E-1
6.637888042E0,5.078880191E-1,-2.543184459E-1,-4.672080278E-1
6.657888042E0,5.009244680E-1,-1.825534999E-1,-3.764747381E-1
6.677888042E0,4.150028527E-1,-2.558318973E-1,-4.793766439E-1
6.697888042E0,3.663870394E-1,-3.390671909E-1,-6.236835122E-1
6.717888042E0,2.156569511E-1,-1.736709177E-1,-6.753158569E-1
6.737888042E0,1.560496241E-1,-1.651823968E-1,-6.748280525E-1
6.757888042E0,2.531509995E-1,-2.161026299E-1,-5.317503810E-1
6.777888042E0,2.670723200E-1,-1.273901463E-1,-2.550402880E-1
6.797888042E0,2.046706080E-1,-6.973578036E-2,-6.634644419E-2
6.817888042E0,1.461920142E-1,-8.988120407E-2,-1.256941110E-1
6.837888042E0,1.071084291E-1,-1.405204982E-1,-2.260890007E-1
6.857888042E0,1.879522800E-1,-4.543997347E-2,-6.775777787E-2
6.877888042E0,1.437678784E-1,-6.044334918E-2,6.097260863E-2
6.897888042E0,4.472666979E-2,-7.878582180E-2,2.381546190E-3
6.917888042E0,5.251605064E-3,-1.337272227E-1,-2.337924019E-2
6.937888042E0,-4.555821791E-2,1.692019403E-2,1.122726277E-1
6.957888042E0,-1.444492936E-1,-1.052034087E-2,1.584575623E-1
6.977888042E0,-2.079078406E-1,-4.745881073E-3,8.908732235E-2
6.997888042E0,-2.318209857E-1,-4.427947104E-3,1.198396161E-1
7.017888042E0,-2.385718524E-1,4.664598778E-2,2.800565660E-1
7.037888042E0,-2.734387517E-1,1.775108427E-1,3.460381627E-1
7.057888042E0,-3.193569481E-1,1.793024093E-1,3.114938140E-1
7.077888042E0,-3.658566177E-1,1.675550789E-1,3.329797983E-1
7.097888042E0,-4.001573920E-1,1.829532534E-1,3.911010325E-1
7.117888042E0,-4.092110097E-1,2.339559346E-1,4.426541030E-1
7.137888042E0,-5.255855918E-1,2.440667301E-1,4.187092483E-1
7.157888042E0,-6.781108379E-1,2.569865584E-1,3.583571911E-1
7.177888042E0,-7.691938877E-1,2.767726779E-1,3.429482877E-1
7.197888042E0,-8.046107888E-1,2.952051759E-1,4.081960022E-1
7.217888042E0,-8.471377492E-1,3.337764442E-1,4.746614695E-1
7.237888042E0,-7.957857847E-1,3.851773441E-1,4.957417548E-1
7.257888042E0,-6.964222193E-1,3.345583677E-1,5.332136154E-1
7.277888042E0,-7.109130025E-1,4.243701696E-1,5.820779800E-1
7.297888042E0,-8.325228691E-1,5.719848275E-1,5.626711249E-1
7.317888042E0,-9.095824957E-1,4.819072187E-1,4.976843894E-1
7.337888042E0,-8.462857008E-1,2.444726080E-1,5.237735510E-1
7.357888042E0,-7.727754712E-1,2.171916962E-1,6.587797999E-1
7.377888042E0,-6.939432621E-1,3.078987300E-1,7.742502093E-1
7.397888042E0,-6.041089892E-1,3.011775613E-1,8.354262114E-1
7.417888042E0,-5.767419338E-1,2.262434959E-1,8.960956931E-1
7.437888042E0,-6.265912652E-1,2.615635097E-1,9.363330007E-1
7.457888042E0,-7.022702098E-1,3.218365610E-1,8.856041431E-1
7.477888042E0,-7.115447521E-1,2.955810130E-1,8.227066398E-1
7.497888042E0,-6.958474517E-1,2.317983210E-1,7.942945957E-1
7.517888042E0,-7.009263635E-1,2.241343856E-1,7.872345448E-1
