"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.461312583E0,1.784746498E-1,-8.578171134E-1,-1.171150506E-1
7.481312583E0,1.817704141E-1,-8.116432428E-1,-1.598328799E-1
7.501312583E0,2.212799489E-1,-7.283223867E-1,-2.107199281E-1
7.521312583E0,4.078075886E-1,-4.694692492E-1,-1.391518712E-1
7.541312583E0,6.079139709E-1,-1.618611068E-1,-5.942018703E-3
7.561312583E0,7.440731525E-1,8.910173923E-2,2.872825414E-2
7.581312583E0,7.969864607E-1,2.404960245E-1,2.439886890E-2
7.601312583E0,7.890250087E-1,1.241173074E-1,4.334260151E-2
7.621312583E0,6.763837934E-1,-3.170716017E-2,1.589734405E-1
7.641312583E0,6.246175170E-1,-1.212242097E-1,2.638460100E-1
7.661312583E0,6.376445293E-1,4.797182605E-2,3.239613473E-1
