"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.366328500E0,5.757923715E-1,-5.817813886E-1,2.850842863E-1,-4.987187720E-1,1.096897173E2,-8.045237314E1,-1.459541303E1,-6.943000275E1
1.376337500E0,5.804899459E-1,-5.693164792E-1,2.915495075E-1,-5.038939282E-1,1.090299796E2,-7.922198844E1,-1.360736902E1,-7.064112159E1
1.386346500E0,5.852142020E-1,-5.572298483E-1,2.964650207E-1,-5.090457746E-1,1.083637523E2,-7.797573928E1,-1.272782404E1,-7.171949472E1
1.396355500E0,5.898206708E-1,-5.462710671E-1,2.994960640E-1,-5.138109948E-1,1.077114330E2,-7.677433803E1,-1.200881764E1,-7.259360043E1
1.406364500E0,5.940361116E-1,-5.369394915E-1,3.007753156E-1,-5.180264409E-1,1.071121017E2,-7.567591360E1,-1.147585164E1,-7.325422642E1
1.416373500E0,5.974509678E-1,-5.292023100E-1,3.012631549E-1,-5.217640735E-1,1.066248921E2,-7.473507491E1,-1.108456333E1,-7.378667583E1
1.426382500E0,5.998970603E-1,-5.229117769E-1,3.019137652E-1,-5.249142396E-1,1.062749490E2,-7.399796058E1,-1.076220525E1,-7.425240967E1
1.436391500E0,6.019225957E-1,-5.181779588E-1,3.026070493E-1,-5.268868385E-1,1.059845643E2,-7.346619945E1,-1.047172365E1,-7.456946153E1
1.446400500E0,6.042869285E-1,-5.153652889E-1,3.024821682E-1,-5.270109399E-1,1.056449055E2,-7.311659500E1,-1.023199177E1,-7.458821547E1
1.456409500E0,6.073213804E-1,-5.146705192E-1,3.009086788E-1,-5.250991114E-1,1.052078554E2,-7.292227674E1,-1.007921189E1,-7.423799643E1
1.466418500E0,6.109584085E-1,-5.159633527E-1,2.977624798E-1,-5.213914453E-1,1.046823311E2,-7.285774875E1,-1.003191876E1,-7.354223414E1
1.476427500E0,6.149620061E-1,-5.188154615E-1,2.934783896E-1,-5.162583121E-1,1.041016807E2,-7.290700368E1,-1.006291535E1,-7.258444321E1
1.486436500E0,6.190914173E-1,-5.220008676E-1,2.892358562E-1,-5.104737941E-1,1.035003695E2,-7.300939842E1,-1.006752318E1,-7.155525909E1
1.496445500E0,6.231295332E-1,-5.233056708E-1,2.871057334E-1,-5.054018160E-1,1.029099370E2,-7.303737915E1,-9.854756054E0,-7.078371337E1
1.506454500E0,6.267779646E-1,-5.210908961E-1,2.888516666E-1,-5.021736730E-1,1.023743907E2,-7.290812174E1,-9.280302209E0,-7.054095747E1
1.516463500E0,6.296473168E-1,-5.154833633E-1,2.947611395E-1,-5.009361625E-1,1.019517860E2,-7.266574814E1,-8.352184615E0,-7.086259627E1
1.526472500E0,6.312719672E-1,-5.079183201E-1,3.037118868E-1,-5.012720992E-1,1.017119431E2,-7.242502791E1,-7.224702640E0,-7.161048126E1
1.536481500E0,6.314650472E-1,-5.002912999E-1,3.139101176E-1,-5.024150744E-1,1.016834121E2,-7.229840229E1,-6.099837250E0,-7.255583047E1
1.546490500E0,6.304500720E-1,-4.942880978E-1,3.236210623E-1,-5.034693304E-1,1.018333283E2,-7.235500721E1,-5.144274743E0,-7.345771249E1
1.556499500E0,6.288743910E-1,-4.907485317E-1,3.315689359E-1,-5.037310412E-1,1.020657482E2,-7.258122950E1,-4.437990274E0,-7.413009281E1
1.566508500E0,6.275737077E-1,-4.892364239E-1,3.372139636E-1,-5.030761951E-1,1.022573178E2,-7.286819384E1,-3.956159858E0,-7.451188417E1
1.576517500E0,6.275319560E-1,-4.881239842E-1,3.403862884E-1,-5.020714406E-1,1.022634629E2,-7.300286440E1,-3.608563040E0,-7.465398539E1
1.586526500E0,6.294277581E-1,-4.859653754E-1,3.406417984E-1,-5.016188308E-1,1.019841677E2,-7.277573453E1,-3.366342313E0,-7.462467222E1
1.596534500E0,6.331454210E-1,-4.829284789E-1,3.377595914E-1,-5.018220050E-1,1.014348617E2,-7.218803097E1,-3.266849865E0,-7.441766754E1
1.606543500E0,6.383486970E-1,-4.806488349E-1,3.315338328E-1,-5.015705621E-1,1.006624082E2,-7.141706025E1,-3.376115113E0,-7.388857773E1
1.616552500E0,6.450815033E-1,-4.815470580E-1,3.213512490E-1,-4.987140015E-1,9.965642684E1,-7.070659448E1,-3.767794105E0,-7.274189383E1
1.626561500E0,6.530153472E-1,-4.857286681E-1,3.081757543E-1,-4.926118596E-1,9.846133235E1,-7.017348372E1,-4.362383254E0,-7.099407205E1
1.636570500E0,6.610741618E-1,-4.906469419E-1,2.947356406E-1,-4.851571779E-1,9.723630797E1,-6.975183207E1,-4.956393589E0,-6.909367424E1
1.646579500E0,6.681645262E-1,-4.946289024E-1,2.832125974E-1,-4.782145805E-1,9.614888074E1,-6.939985504E1,-5.429004822E0,-6.742297731E1
1.656588500E0,6.735040050E-1,-4.974893142E-1,2.749852903E-1,-4.725251142E-1,9.532382984E1,-6.917296530E1,-5.724486717E0,-6.615761606E1
1.666597500E0,6.764532097E-1,-4.986663493E-1,2.715300495E-1,-4.690569975E-1,9.486579559E1,-6.908317253E1,-5.765149369E0,-6.550517770E1
1.676606500E0,6.765648251E-1,-4.974141980E-1,2.738927702E-1,-4.688515632E-1,9.484842788E1,-6.909833428E1,-5.498196497E0,-6.565572730E1
1.686615500E0,6.738806714E-1,-4.945164968E-1,2.813666076E-1,-4.713501865E-1,9.526542376E1,-6.927313415E1,-4.989078424E0,-6.649464600E1
1.696624500E0,6.690627914E-1,-4.934827610E-1,2.904111106E-1,-4.738048927E-1,9.601045651E1,-6.979669757E1,-4.532384486E0,-6.744686660E1
1.706633500E0,6.632035154E-1,-4.964064879E-1,2.979750369E-1,-4.742915413E-1,9.691069768E1,-7.069904966E1,-4.338376023E0,-6.806297431E1
