"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.383801917E0,7.132494631E-1,-5.462409111E-1,-2.211952906E-1,3.794320297E-1,8.900016121E1,-7.212783434E1,5.680883657E0,5.188517676E1
1.393808917E0,7.141162236E-1,-5.452305352E-1,-2.229034496E-1,3.782536355E-1,8.885836555E1,-7.209498078E1,5.400265399E0,5.188688739E1
1.403815917E0,7.149881470E-1,-5.444213789E-1,-2.243716140E-1,3.769014065E-1,8.871554445E1,-7.207560803E1,5.137160168E0,5.185261021E1
1.413822917E0,7.157391512E-1,-5.438479921E-1,-2.257951028E-1,3.754508490E-1,8.859238385E1,-7.208479019E1,4.884971977E0,5.180407218E1
1.423829917E0,7.163619657E-1,-5.434630755E-1,-2.272371467E-1,3.739475025E-1,8.849014267E1,-7.211976557E1,4.639450093E0,5.175090468E1
1.433836917E0,7.169146057E-1,-5.432175806E-1,-2.286542396E-1,3.723780276E-1,8.839934284E1,-7.217167281E1,4.399679706E0,5.168894076E1
1.443843917E0,7.174623251E-1,-5.430941009E-1,-2.299560609E-1,3.706978224E-1,8.830927843E1,-7.223311403E1,4.167816203E0,5.160721813E1
1.453850917E0,7.180765838E-1,-5.430756827E-1,-2.310712244E-1,3.688371971E-1,8.820818578E1,-7.229781204E1,3.942731756E0,5.149346000E1
1.463857917E0,7.188128471E-1,-5.431120239E-1,-2.319998775E-1,3.667608326E-1,8.808689264E1,-7.235918747E1,3.718553593E0,5.134421868E1
1.473864917E0,7.196839698E-1,-5.431435076E-1,-2.327905102E-1,3.644980210E-1,8.794321088E1,-7.241214389E1,3.490226104E0,5.116626314E1
1.483871917E0,7.206564029E-1,-5.431043110E-1,-2.335966952E-1,3.621113082E-1,8.778259820E1,-7.245681672E1,3.247115068E0,5.097740395E1
1.493878917E0,7.216428288E-1,-5.429682926E-1,-2.345863558E-1,3.597029319E-1,8.761943496E1,-7.249933709E1,2.982988298E0,5.080050439E1
1.503886917E0,7.225845159E-1,-5.427320279E-1,-2.358583372E-1,3.573295164E-1,8.746344564E1,-7.254496400E1,2.694650130E0,5.064865817E1
1.513893917E0,7.234989550E-1,-5.423055544E-1,-2.374626465E-1,3.550567687E-1,8.731175720E1,-7.258503002E1,2.377916704E0,5.053255050E1
1.523900917E0,7.244377128E-1,-5.416653227E-1,-2.393025461E-1,3.528780506E-1,8.715581550E1,-7.261115491E1,2.038098494E0,5.044448129E1
1.533907917E0,7.254182382E-1,-5.408691582E-1,-2.412275717E-1,3.507679054E-1,8.699269711E1,-7.262230729E1,1.688024484E0,5.037061502E1
1.543914917E0,7.264110704E-1,-5.399992578E-1,-2.431922787E-1,3.486908033E-1,8.682728166E1,-7.262661530E1,1.333417389E0,5.030375156E1
1.553921917E0,7.274051670E-1,-5.390918783E-1,-2.451981737E-1,3.466116782E-1,8.666140228E1,-7.262894456E1,9.737453521E-1,5.024033155E1
