"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.363872333E0,5.299106457E-1,6.569539070E-1,-3.941258647E-1,-3.636908825E-1,1.160011646E2,1.000299333E2,3.448612651E0,-6.481400458E1
1.373841333E0,5.278892881E-1,6.579273201E-1,-3.940310448E-1,-3.649712985E-1,1.162740937E2,1.001730894E2,3.683196546E0,-6.491599250E1
1.383811333E0,5.258410461E-1,6.592077413E-1,-3.940382940E-1,-3.656094755E-1,1.165502413E2,1.003729148E2,3.877424191E0,-6.496982551E1
1.393781333E0,5.237169293E-1,6.607133848E-1,-3.943361142E-1,-3.656193379E-1,1.168361847E2,1.006343281E2,4.019626539E0,-6.499591995E1
1.403751333E0,5.216339003E-1,6.623953075E-1,-3.948132903E-1,-3.650383489E-1,1.171161715E2,1.009398665E2,4.111829932E0,-6.498678430E1
1.413721333E0,5.197397472E-1,6.642265880E-1,-3.952594568E-1,-3.639281060E-1,1.173704083E2,1.012663093E2,4.163184045E0,-6.492711841E1
1.423690333E0,5.179848209E-1,6.661550066E-1,-3.956284630E-1,-3.625014510E-1,1.176056518E2,1.016016935E2,4.192361404E0,-6.483163778E1
1.433660334E0,5.164264148E-1,6.684117174E-1,-3.955375101E-1,-3.606653499E-1,1.178143074E2,1.019471865E2,4.221581887E0,-6.465278615E1
1.443630334E0,5.149357071E-1,6.710509636E-1,-3.949568003E-1,-3.585261181E-1,1.180136847E2,1.023094644E2,4.268120292E0,-6.439688806E1
1.453600334E0,5.133923159E-1,6.740689308E-1,-3.939157731E-1,-3.562159387E-1,1.182198889E2,1.026919161E2,4.344979364E0,-6.407861679E1
1.463570334E0,5.117762793E-1,6.773586926E-1,-3.924645413E-1,-3.538952911E-1,1.184355612E2,1.030835190E2,4.457524261E0,-6.371740967E1
1.473539334E0,5.099629269E-1,6.805416963E-1,-3.910130986E-1,-3.520079816E-1,1.186772793E2,1.034624717E2,4.606261138E0,-6.339451061E1
1.483509333E0,5.079932519E-1,6.835133442E-1,-3.896403336E-1,-3.506179627E-1,1.189394931E2,1.038188494E2,4.786025323E0,-6.312335677E1
1.493479333E0,5.059102651E-1,6.860731330E-1,-3.885354540E-1,-3.498552786E-1,1.192164071E2,1.041367312E2,4.986698286E0,-6.293473157E1
1.503449333E0,5.039014040E-1,6.881331761E-1,-3.876889872E-1,-3.496476369E-1,1.194830955E2,1.043994354E2,5.192040283E0,-6.282166186E1
1.513419333E0,5.021168643E-1,6.896949592E-1,-3.871294562E-1,-3.497575980E-1,1.197197006E2,1.046080832E2,5.375560457E0,-6.276679040E1
1.523388333E0,5.005229601E-1,6.907271988E-1,-3.870622952E-1,-3.500794261E-1,1.199307904E2,1.047750151E2,5.517606875E0,-6.278224830E1
1.533358333E0,4.990108207E-1,6.913904637E-1,-3.875268799E-1,-3.504148254E-1,1.201308440E2,1.049295028E2,5.611734419E0,-6.285452492E1
1.543328333E0,4.973629211E-1,6.917941357E-1,-3.885422923E-1,-3.508360832E-1,1.203486298E2,1.050917469E2,5.676961427E0,-6.299134219E1
1.553298333E0,4.955110360E-1,6.920186098E-1,-3.899773082E-1,-3.514210340E-1,1.205930915E2,1.052636577E2,5.733623445E0,-6.318580204E1
1.563268333E0,4.935972846E-1,6.922508179E-1,-3.914233877E-1,-3.520486322E-1,1.208454077E2,1.054387585E2,5.796807615E0,-6.338521174E1
1.573237333E0,4.917045592E-1,6.925013809E-1,-3.926666775E-1,-3.528193242E-1,1.210946420E2,1.055992347E2,5.883365713E0,-6.357622632E1
1.583207333E0,4.899222163E-1,6.927692136E-1,-3.935143876E-1,-3.538269236E-1,1.213290616E2,1.057269990E2,6.007458080E0,-6.374703877E1
1.593177333E0,4.883842252E-1,6.931093386E-1,-3.937535289E-1,-3.550191421E-1,1.215311268E2,1.058109707E2,6.172843260E0,-6.387107459E1
1.603147333E0,4.870080515E-1,6.934197502E-1,-3.936111989E-1,-3.564583674E-1,1.217117631E2,1.058552936E2,6.371055992E0,-6.397745348E1
1.613117334E0,4.857407221E-1,6.938018008E-1,-3.931607018E-1,-3.579382012E-1,1.218779722E2,1.058833452E2,6.587937377E0,-6.405560803E1
1.623086334E0,4.842520638E-1,6.941490171E-1,-3.929651299E-1,-3.594933672E-1,1.220730374E2,1.059299918E2,6.805286448E0,-6.416659494E1
1.633056334E0,4.823406200E-1,6.944788478E-1,-3.933467380E-1,-3.610056804E-1,1.223232330E2,1.060279591E2,7.005660401E0,-6.433298674E1
1.643026334E0,4.801599789E-1,6.948565046E-1,-3.942192410E-1,-3.622319483E-1,1.226082980E2,1.061795307E2,7.170467733E0,-6.452467597E1
1.652996334E0,4.780329223E-1,6.952649076E-1,-3.953995213E-1,-3.629744809E-1,1.228859846E2,1.063639976E2,7.278873432E0,-6.470615875E1
1.662966333E0,4.763290833E-1,6.959482661E-1,-3.963361191E-1,-3.628832014E-1,1.231081563E2,1.065696666E2,7.326480974E0,-6.478953675E1
1.672935333E0,4.749002840E-1,6.968625050E-1,-3.970232919E-1,-3.622498396E-1,1.232942845E2,1.067895807E2,7.341540279E0,-6.479959628E1
1.682905333E0,4.733348342E-1,6.978240432E-1,-3.977363323E-1,-3.616650415E-1,1.234980270E2,1.070209774E2,7.367449917E0,-6.481632705E1
1.692875333E0,4.713976122E-1,6.987628115E-1,-3.984996222E-1,-3.615422941E-1,1.237498863E2,1.072560924E2,7.444229499E0,-6.487789362E1
1.702845333E0,4.688279452E-1,6.994752829E-1,-3.995865684E-1,-3.623054629E-1,1.240835144E2,1.074880353E2,7.595164327E0,-6.504972754E1
1.712815333E0,4.657565516E-1,7.000179236E-1,-4.008081948E-1,-3.638663135E-1,1.244816085E2,1.077084464E2,7.820369949E0,-6.530461886E1
